station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 10.86, 42.3, None, 2016-02-25 16:00:00, None, None, 25.76, 6.122, 193.4, None, None, None, None, None, 45.08
None, 8.68, 49.29, None, 2016-02-25 17:00:00, None, None, 34.83, 4.633, 200.8, None, None, None, None, None, 44.75
None, 7.244, 58.26, None, 2016-02-25 18:00:00, None, None, 54.11, 3.596, 171.5, None, None, None, None, None, 44.66
None, 6.413, 63.94, None, 2016-02-25 19:00:00, None, None, 16.19, 4.958, 35.67, None, None, None, None, None, 45.18
None, 5.437, 66.4, None, 2016-02-25 20:00:00, None, None, 38.76, 4.815, 39.92, None, None, None, None, None, 44.43
None, 4.542, 67.66, None, 2016-02-25 21:00:00, None, None, 11.33, 6.72, 25.26, None, None, None, None, None, 44.7
None, 4.242, 69.31, None, 2016-02-25 22:00:00, None, None, 15.45, 4.796, 16.51, None, None, None, None, None, 44.54
None, 4.237, 68.04, None, 2016-02-25 23:00:00, None, None, 11.3, 4.913, 14.89, None, None, None, None, None, 44.64
None, 3.965, 67.59, None, 2016-02-26 00:00:00, None, None, 11.56, 4.9, 20.16, None, None, None, None, None, 44.76
None, 3.8, 68.43, None, 2016-02-26 01:00:00, None, None, 11.72, 3.903, 28.78, None, None, None, None, None, 44.52
None, 3.255, 71.13, None, 2016-02-26 02:00:00, None, None, 16.02, 4.753, 11.31, None, None, None, None, None, 44.64
None, 3.897, 67.74, None, 2016-02-26 03:00:00, None, None, 35.72, 3.931, 38.16, None, None, None, None, None, 44.93
None, 4.108, 67.1, None, 2016-02-26 04:00:00, None, None, 65.79, 3.225, 157.3, None, None, None, None, None, 44.64
None, 3.585, 69.3, None, 2016-02-26 05:00:00, None, None, 69.28, 1.981, 38.87, None, None, None, None, None, 44.85
None, 2.936, 72.13, None, 2016-02-26 06:00:00, None, None, 69.17, 1.944, 58.69, None, None, None, None, None, 44.6
None, 2.948, 72.13, None, 2016-02-26 07:00:00, None, None, 58.33, 3.82, 35.82, None, None, None, None, None, 44.51
None, 3.959, 67.23, None, 2016-02-26 08:00:00, None, None, 45.18, 1.627, 184.7, None, None, None, None, None, 44.79
None, 4.889, 65.02, None, 2016-02-26 09:00:00, None, None, 59.71, 1.22, 20.47, None, None, None, None, None, 44.47
None, 5.39, 63.67, None, 2016-02-26 10:00:00, None, None, 77.68, 1.283, 49.04, None, None, None, None, None, 44.59
None, 6.265, 59.55, None, 2016-02-26 11:00:00, None, None, 34.73, 1.983, 307.6, None, None, None, None, None, 44.99
None, 9.38, 52.49, None, 2016-02-26 12:00:00, None, None, 66.98, 2.477, 273.1, None, None, None, None, None, 43.63
None, 12.81, 40.23, None, 2016-02-26 13:00:00, None, None, 63.06, 3.456, 194.7, None, None, None, None, None, 43.46
None, 12.68, 41.3, None, 2016-02-26 14:00:00, None, None, 30.37, 6.843, 189.9, None, None, None, None, None, 43.41
None, 11.06, 47.24, None, 2016-02-26 15:00:00, None, None, 41.42, 5.625, 237.1, None, None, None, None, None, 43.32
None, 9.67, 53.06, None, 2016-02-26 16:00:00, None, None, 36.34, 7.092, 232.2, None, None, None, None, None, 43.07
None, 8.77, 58.24, None, 2016-02-26 17:00:00, None, None, 29.9, 7.013, 185.5, None, None, None, None, None, 43.16
None, 6.954, 62.24, None, 2016-02-26 18:00:00, None, None, 13.5, 14.97, 166.0, None, None, None, None, None, 42.64
None, 5.81, 73.52, None, 2016-02-26 19:00:00, None, None, 14.65, 16.34, 165.0, None, None, None, None, None, 42.56
None, 4.766, 81.5, None, 2016-02-26 20:00:00, None, None, 13.98, 14.22, 160.6, None, None, None, None, None, 42.35
None, 3.803, 89.8, None, 2016-02-26 21:00:00, None, None, 14.53, 15.99, 158.8, None, None, None, None, None, 41.8
None, 3.459, 94.1, None, 2016-02-26 22:00:00, None, None, 14.82, 17.61, 162.9, None, None, None, None, None, 41.69
None, 3.177, 96.1, None, 2016-02-26 23:00:00, None, None, 15.52, 16.9, 158.7, None, None, None, None, None, 40.96
None, 2.966, 96.7, None, 2016-02-27 00:00:00, None, None, 16.22, 15.17, 158.5, None, None, None, None, None, 41.95
None, 2.803, 97.0, None, 2016-02-27 01:00:00, None, None, 13.34, 16.06, 158.2, None, None, None, None, None, 41.95
None, 2.659, 96.9, None, 2016-02-27 02:00:00, None, None, 13.35, 19.65, 157.1, None, None, None, None, None, 42.04
None, 2.622, 97.1, None, 2016-02-27 03:00:00, None, None, 14.17, 17.79, 159.0, None, None, None, None, None, 41.84
None, 2.647, 97.1, None, 2016-02-27 04:00:00, None, None, 15.1, 15.28, 164.7, None, None, None, None, None, 41.83
None, 2.726, 95.9, None, 2016-02-27 05:00:00, None, None, 13.38, 12.06, 163.0, None, None, None, None, None, 41.76
None, 2.704, 96.3, None, 2016-02-27 06:00:00, None, None, 22.53, 10.85, 168.4, None, None, None, None, None, 41.66
None, 2.647, 97.0, None, 2016-02-27 07:00:00, None, None, 13.74, 12.5, 161.5, None, None, None, None, None, 41.67
None, 2.726, 97.2, None, 2016-02-27 08:00:00, None, None, 13.66, 14.06, 159.1, None, None, None, None, None, 41.84
None, 2.738, 97.2, None, 2016-02-27 09:00:00, None, None, 14.77, 14.4, 166.9, None, None, None, None, None, 41.53
None, 3.933, 97.3, None, 2016-02-27 10:00:00, None, None, 13.16, 15.71, 160.7, None, None, None, None, None, 41.43
None, 3.364, 95.5, None, 2016-02-27 11:00:00, None, None, 12.91, 16.04, 159.3, None, None, None, None, None, 41.36
None, 3.635, 93.2, None, 2016-02-27 12:00:00, None, None, 14.96, 14.9, 162.9, None, None, None, None, None, 41.57
None, 5.828, 82.1, None, 2016-02-27 13:00:00, None, None, 16.73, 14.42, 159.9, None, None, None, None, None, 41.54
None, 5.699, 76.42, None, 2016-02-27 14:00:00, None, None, 22.03, 13.56, 164.0, None, None, None, None, None, 41.24
None, 4.968, 76.13, None, 2016-02-27 15:00:00, None, None, 26.92, 10.35, 174.9, None, None, None, None, None, 41.03
None, 5.171, 73.44, None, 2016-02-27 16:00:00, None, None, 30.45, 9.74, 198.8, None, None, None, None, None, 41.03
None, 4.417, 71.36, None, 2016-02-27 17:00:00, None, None, 26.9, 9.24, 195.4, None, None, None, None, None, 40.82
None, 3.172, 78.65, None, 2016-02-27 18:00:00, None, None, 19.61, 9.96, 170.4, None, None, None, None, None, 40.7
None, 2.675, 85.3, None, 2016-02-27 19:00:00, None, None, 12.52, 15.18, 159.9, None, None, None, None, None, 40.71
None, 2.375, 86.8, None, 2016-02-27 20:00:00, None, None, 11.64, 14.15, 153.1, None, None, None, None, None, 40.73
None, 2.396, 86.2, None, 2016-02-27 21:00:00, None, None, 12.36, 11.67, 160.8, None, None, None, None, None, 40.84
None, 2.306, 90.0, None, 2016-02-27 22:00:00, None, None, 11.06, 11.47, 164.9, None, None, None, None, None, 40.78
None, 2.004, 85.1, None, 2016-02-27 23:00:00, None, None, 11.95, 12.1, 150.2, None, None, None, None, None, 40.67
None, 2.288, 85.1, None, 2016-02-28 00:00:00, None, None, 19.28, 10.19, 162.2, None, None, None, None, None, 40.79
None, 1.969, 90.3, None, 2016-02-28 01:00:00, None, None, 15.04, 11.33, 165.0, None, None, None, None, None, 40.79
None, 1.435, 93.8, None, 2016-02-28 02:00:00, None, None, 11.91, 11.95, 174.9, None, None, None, None, None, 40.82
None, 2.099, 86.0, None, 2016-02-28 03:00:00, None, None, 11.48, 11.94, 164.4, None, None, None, None, None, 40.68
None, 1.494, 90.4, None, 2016-02-28 04:00:00, None, None, 15.27, 8.2, 175.3, None, None, None, None, None, 40.77
None, 1.918, 86.7, None, 2016-02-28 05:00:00, None, None, 9.94, 10.23, 170.8, None, None, None, None, None, 40.77
None, 1.511, 91.7, None, 2016-02-28 06:00:00, None, None, 8.7, 8.13, 170.7, None, None, None, None, None, 40.75
None, 0.738, 94.3, None, 2016-02-28 07:00:00, None, None, 15.46, 6.677, 176.4, None, None, None, None, None, 40.8
None, 0.478, 94.7, None, 2016-02-28 08:00:00, None, None, 28.4, 2.344, 191.2, None, None, None, None, None, 40.34
None, 0.377, 95.7, None, 2016-02-28 09:00:00, None, None, 23.07, 5.237, 175.8, None, None, None, None, None, 40.52
None, 0.41, 95.7, None, 2016-02-28 10:00:00, None, None, 15.82, 5.665, 187.3, None, None, None, None, None, 40.53
None, 1.965, 95.5, None, 2016-02-28 11:00:00, None, None, 44.35, 2.361, 209.6, None, None, None, None, None, 40.84
None, 1.611, 95.6, None, 2016-02-28 12:00:00, None, None, 42.14, 3.532, 213.9, None, None, None, None, None, 40.79
None, 1.43, 96.6, None, 2016-02-28 13:00:00, None, None, 19.17, 13.01, 172.0, None, None, None, None, None, 40.79
None, 1.657, 96.3, None, 2016-02-28 14:00:00, None, None, 24.22, 15.97, 171.6, None, None, None, None, None, 40.75
None, 1.31, 95.9, None, 2016-02-28 15:00:00, None, None, 21.25, 17.15, 168.3, None, None, None, None, None, 40.79
None, 0.923, 96.7, None, 2016-02-28 16:00:00, None, None, 19.97, 22.37, 164.7, None, None, None, None, None, 40.7
None, 0.124, 96.8, None, 2016-02-28 17:00:00, None, None, 20.86, 26.34, 177.5, None, None, None, None, None, 40.93
None, -0.134, 96.9, None, 2016-02-28 18:00:00, None, None, 20.98, 22.25, 172.1, None, None, None, None, None, 40.67
None, -0.103, 96.9, None, 2016-02-28 19:00:00, None, None, 18.77, 23.84, 170.1, None, None, None, None, None, 40.51
None, -0.168, 96.9, None, 2016-02-28 20:00:00, None, None, 19.28, 22.83, 176.3, None, None, None, None, None, 40.81
None, -0.168, 96.8, None, 2016-02-28 21:00:00, None, None, 18.04, 20.85, 179.7, None, None, None, None, None, 40.26
None, -0.015, 96.8, None, 2016-02-28 22:00:00, None, None, 16.8, 20.19, 186.4, None, None, None, None, None, 41.39
None, -0.12, 96.6, None, 2016-02-28 23:00:00, None, None, 0.0, 16.81, 189.2, None, None, None, None, None, 41.65
None, -0.248, 96.6, None, 2016-02-29 00:00:00, None, None, 0.0, 14.99, 189.1, None, None, None, None, None, 41.61
None, -0.343, 96.4, None, 2016-02-29 01:00:00, None, None, 0.122, 16.69, 189.1, None, None, None, None, None, 41.66
None, -0.572, 96.3, None, 2016-02-29 02:00:00, None, None, 0.0, 12.3, 189.2, None, None, None, None, None, 42.31
None, -0.625, 96.4, None, 2016-02-29 03:00:00, None, None, 0.048, 11.34, 189.1, None, None, None, None, None, 42.36
None, -0.608, 96.3, None, 2016-02-29 04:00:00, None, None, 0.0, 10.72, 189.1, None, None, None, None, None, 42.35
None, -0.673, 96.1, None, 2016-02-29 05:00:00, None, None, 0.0, 8.19, 189.1, None, None, None, None, None, 42.37
None, -0.529, 96.1, None, 2016-02-29 06:00:00, None, None, 0.0, 10.46, 189.1, None, None, None, None, None, 42.3
None, -0.664, 96.1, None, 2016-02-29 07:00:00, None, None, 0.0, 11.83, 189.1, None, None, None, None, None, 42.79
None, -0.337, 96.0, None, 2016-02-29 08:00:00, None, None, 0.0, 10.33, 189.1, None, None, None, None, None, 42.04
None, 0.212, 95.9, None, 2016-02-29 09:00:00, None, None, 0.119, 9.14, 189.1, None, None, None, None, None, 42.8
None, 0.077, 95.5, None, 2016-02-29 10:00:00, None, None, 16.04, 13.03, 176.0, None, None, None, None, None, 42.78
None, 0.449, 95.2, None, 2016-02-29 11:00:00, None, None, 16.05, 17.38, 162.8, None, None, None, None, None, 42.79
None, 0.502, 95.8, None, 2016-02-29 12:00:00, None, None, 16.66, 14.95, 168.3, None, None, None, None, None, 43.33
None, 1.513, 94.9, None, 2016-02-29 13:00:00, None, None, 16.19, 13.88, 161.7, None, None, None, None, None, 42.6
None, 1.994, 91.0, None, 2016-02-29 14:00:00, None, None, 18.84, 12.68, 166.0, None, None, None, None, None, 42.72
None, 1.462, 92.5, None, 2016-02-29 15:00:00, None, None, 19.56, 12.65, 171.5, None, None, None, None, None, 43.18
None, 1.15, 91.4, None, 2016-02-29 16:00:00, None, None, 14.96, 11.88, 157.2, None, None, None, None, None, 43.19
None, 1.133, 85.6, None, 2016-02-29 17:00:00, None, None, 12.39, 11.79, 156.9, None, None, None, None, None, 43.11
None, 1.124, 78.98, None, 2016-02-29 18:00:00, None, None, 11.82, 9.07, 146.7, None, None, None, None, None, 43.03
None, 1.088, 77.73, None, 2016-02-29 19:00:00, None, None, 26.54, 5.508, 158.4, None, None, None, None, None, 42.9
None, 1.169, 75.79, None, 2016-02-29 20:00:00, None, None, 47.51, 2.025, 120.9, None, None, None, None, None, 42.87
None, 0.603, 83.1, None, 2016-02-29 21:00:00, None, None, 65.84, 2.4, 6.669, None, None, None, None, None, 42.62
None, 0.268, 83.2, None, 2016-02-29 22:00:00, None, None, 28.6, 4.247, 21.7, None, None, None, None, None, 42.56
None, -0.047, 83.6, None, 2016-02-29 23:00:00, None, None, 31.95, 3.825, 47.18, None, None, None, None, None, 42.7
None, -0.23, 81.8, None, 2016-03-01 00:00:00, None, None, 14.62, 6.471, 46.97, None, None, None, None, None, 42.62
None, -0.532, 82.9, None, 2016-03-01 01:00:00, None, None, 17.06, 4.298, 59.75, None, None, None, None, None, 42.58
None, -0.36, 82.8, None, 2016-03-01 02:00:00, None, None, 26.67, 3.786, 46.65, None, None, None, None, None, 42.62
None, -0.782, 85.1, None, 2016-03-01 03:00:00, None, None, 23.08, 7.122, 30.27, None, None, None, None, None, 42.58
None, -0.725, 88.0, None, 2016-03-01 04:00:00, None, None, 26.21, 5.639, 28.49, None, None, None, None, None, 42.64
None, -0.849, 89.2, None, 2016-03-01 05:00:00, None, None, 20.43, 5.495, 22.95, None, None, None, None, None, 42.71
None, -1.114, 93.7, None, 2016-03-01 06:00:00, None, None, 16.46, 5.46, 13.16, None, None, None, None, None, 42.62
None, -1.348, 95.0, None, 2016-03-01 07:00:00, None, None, 14.28, 8.35, 25.2, None, None, None, None, None, 43.37
None, -1.413, 95.4, None, 2016-03-01 08:00:00, None, None, 14.75, 10.77, 22.27, None, None, None, None, None, 43.08
None, -1.175, 94.9, None, 2016-03-01 09:00:00, None, None, 15.51, 10.88, 30.68, None, None, None, None, None, 45.67
None, -1.029, 94.7, None, 2016-03-01 10:00:00, None, None, 14.06, 11.79, 32.02, None, None, None, None, None, 44.43
None, -0.886, 94.2, None, 2016-03-01 11:00:00, None, None, 14.2, 11.13, 36.76, None, None, None, None, None, 49.92
None, -0.552, 93.3, None, 2016-03-01 12:00:00, None, None, 16.26, 8.42, 40.45, None, None, None, None, None, 51.22
None, 0.504, 92.2, None, 2016-03-01 13:00:00, None, None, 14.23, 4.331, 40.17, None, None, None, None, None, 52.82
None, 0.522, 92.2, None, 2016-03-01 14:00:00, None, None, 12.4, 0.171, 28.1, None, None, None, None, None, 54.23
None, 0.961, 90.9, None, 2016-03-01 15:00:00, None, None, 16.57, 0.0, 27.79, None, None, None, None, None, 55.9
None, 0.412, 94.0, None, 2016-03-01 16:00:00, None, None, 22.75, 3.695, 19.78, None, None, None, None, None, 55.8
None, 0.542, 96.2, None, 2016-03-01 17:00:00, None, None, 63.97, 5.311, 140.4, None, None, None, None, None, 55.48
None, 0.063, 96.3, None, 2016-03-01 18:00:00, None, None, 33.88, 8.07, 186.2, None, None, None, None, None, 56.0
None, 0.004, 96.5, None, 2016-03-01 19:00:00, None, None, 22.28, 14.61, 175.2, None, None, None, None, None, 55.98
None, -0.129, 96.6, None, 2016-03-01 20:00:00, None, None, 17.04, 19.0, 166.3, None, None, None, None, None, 56.04
None, -0.001, 96.2, None, 2016-03-01 21:00:00, None, None, 24.77, 8.79, 179.9, None, None, None, None, None, 54.4
None, 0.01, 96.4, None, 2016-03-01 22:00:00, None, None, 16.43, 0.0, 158.5, None, None, None, None, None, 53.05
None, -0.043, 96.1, None, 2016-03-01 23:00:00, None, None, 17.15, 0.0, 159.5, None, None, None, None, None, 52.72
None, -0.043, 96.2, None, 2016-03-02 00:00:00, None, None, 15.19, 0.0, 160.4, None, None, None, None, None, 52.35
None, -0.077, 96.2, None, 2016-03-02 01:00:00, None, None, 14.47, 0.0, 156.2, None, None, None, None, None, 52.9
None, -0.062, 96.3, None, 2016-03-02 02:00:00, None, None, 15.78, 13.0, 153.6, None, None, None, None, None, 53.86
None, -0.054, 96.4, None, 2016-03-02 03:00:00, None, None, 17.19, 16.9, 155.8, None, None, None, None, None, 54.66
None, -0.066, 96.5, None, 2016-03-02 04:00:00, None, None, 15.94, 17.73, 157.5, None, None, None, None, None, 54.13
None, -0.12, 96.4, None, 2016-03-02 05:00:00, None, None, 14.8, 16.83, 159.0, None, None, None, None, None, 55.06
None, -0.191, 96.5, None, 2016-03-02 06:00:00, None, None, 13.55, 16.9, 156.0, None, None, None, None, None, 55.23
None, -0.037, 96.6, None, 2016-03-02 07:00:00, None, None, 15.3, 20.14, 160.2, None, None, None, None, None, 55.33
None, 0.072, 96.6, None, 2016-03-02 08:00:00, None, None, 14.03, 20.25, 157.4, None, None, None, None, None, 55.32
None, 0.227, 96.5, None, 2016-03-02 09:00:00, None, None, 14.34, 18.68, 158.6, None, None, None, None, None, 54.86
None, 0.416, 95.9, None, 2016-03-02 10:00:00, None, None, 15.51, 17.08, 159.8, None, None, None, None, None, 54.12
None, 1.143, 96.5, None, 2016-03-02 11:00:00, None, None, 14.4, 19.05, 164.3, None, None, None, None, None, 55.15
None, 2.365, 96.3, None, 2016-03-02 12:00:00, None, None, 15.76, 19.0, 160.3, None, None, None, None, None, 54.86
None, 2.865, 96.5, None, 2016-03-02 13:00:00, None, None, 16.35, 17.7, 161.3, None, None, None, None, None, 54.2
None, 2.903, 96.0, None, 2016-03-02 14:00:00, None, None, 14.77, 16.28, 157.2, None, None, None, None, None, 53.81
None, 2.715, 94.8, None, 2016-03-02 15:00:00, None, None, 12.72, 15.15, 151.9, None, None, None, None, None, 53.68
None, 2.757, 92.8, None, 2016-03-02 16:00:00, None, None, 13.38, 10.51, 150.8, None, None, None, None, None, 53.32
None, 2.985, 84.2, None, 2016-03-02 17:00:00, None, None, 27.33, 8.13, 158.9, None, None, None, None, None, 52.75
None, 2.221, 91.4, None, 2016-03-02 18:00:00, None, None, 45.75, 4.259, 138.7, None, None, None, None, None, 51.76
None, 1.699, 96.3, None, 2016-03-02 19:00:00, None, None, 18.64, 8.97, 166.9, None, None, None, None, None, 52.16
None, 1.564, 96.3, None, 2016-03-02 20:00:00, None, None, 58.23, 6.411, 136.4, None, None, None, None, None, 51.67
None, 1.406, 96.4, None, 2016-03-02 21:00:00, None, None, 47.0, 3.508, 80.5, None, None, None, None, None, 52.12
None, 1.699, 94.7, None, 2016-03-02 22:00:00, None, None, 21.09, 3.22, 193.8, None, None, None, None, None, 52.06
None, 1.494, 95.4, None, 2016-03-02 23:00:00, None, None, 27.29, 3.163, 179.0, None, None, None, None, None, 52.21
None, 1.113, 95.8, None, 2016-03-03 00:00:00, None, None, 28.76, 5.641, 182.1, None, None, None, None, None, 52.25
None, 1.302, 96.4, None, 2016-03-03 01:00:00, None, None, 28.91, 5.567, 198.8, None, None, None, None, None, 52.34
None, 1.954, 96.9, None, 2016-03-03 02:00:00, None, None, 19.99, 12.99, 167.8, None, None, None, None, None, 52.13
None, 1.688, 97.0, None, 2016-03-03 03:00:00, None, None, 24.67, 15.92, 163.0, None, None, None, None, None, 52.02
None, 1.925, 97.2, None, 2016-03-03 04:00:00, None, None, 15.31, 19.73, 158.4, None, None, None, None, None, 51.87
None, 1.75, 97.1, None, 2016-03-03 05:00:00, None, None, 16.57, 15.6, 163.2, None, None, None, None, None, 51.82
None, 1.84, 97.2, None, 2016-03-03 06:00:00, None, None, 18.28, 15.21, 157.1, None, None, None, None, None, 51.7
None, 2.024, 97.3, None, 2016-03-03 07:00:00, None, None, 15.22, 16.18, 157.2, None, None, None, None, None, 51.41
None, 2.193, 97.4, None, 2016-03-03 08:00:00, None, None, 14.8, 16.12, 160.5, None, None, None, None, None, 51.31
None, 2.058, 97.3, None, 2016-03-03 09:00:00, None, None, 19.69, 18.32, 164.0, None, None, None, None, None, 51.2
None, 1.382, 97.2, None, 2016-03-03 10:00:00, None, None, 18.43, 22.05, 161.8, None, None, None, None, None, 50.3
None, 2.08, 97.2, None, 2016-03-03 11:00:00, None, None, 15.52, 17.33, 156.4, None, None, None, None, None, 50.85
None, 2.508, 96.7, None, 2016-03-03 12:00:00, None, None, 17.36, 13.74, 159.5, None, None, None, None, None, 50.79
None, 2.693, 96.6, None, 2016-03-03 13:00:00, None, None, 22.38, 14.59, 161.3, None, None, None, None, None, 50.57
None, 2.161, 96.7, None, 2016-03-03 14:00:00, None, None, 20.31, 14.31, 168.9, None, None, None, None, None, 50.4
None, 1.747, 96.6, None, 2016-03-03 15:00:00, None, None, 22.47, 12.56, 174.9, None, None, None, None, None, 50.14
None, 2.272, 96.8, None, 2016-03-03 16:00:00, None, None, 17.67, 15.83, 164.0, None, None, None, None, None, 50.07
None, 2.11, 95.8, None, 2016-03-03 17:00:00, None, None, 18.81, 15.77, 172.6, None, None, None, None, None, 49.92
None, 1.964, 96.4, None, 2016-03-03 18:00:00, None, None, 16.38, 14.33, 173.9, None, None, None, None, None, 49.87
